ensemble,γ,d_min,μ,n_target,rep,seed,graph_id,n,m,d̄,d_max,d_min_obs,n_comp,N₁,N₂,n_full,m_full,λ₂_full,λ₃_full,(λ₃−λ₂)_full,φ_periph_full,φ_mod_full,φ*_full,ρ*_full,ρ₂_full,logΔ_full,IPR₂_full,IPR₂^π_full,PR₂_full,frac_giant,n_giant,m_giant,λ₂_giant,λ₃_giant,(λ₃−λ₂)_giant,φ_periph_giant,φ_mod_giant,φ*_giant,ρ*_giant,ρ₂_giant,logΔ_giant,IPR₂_giant,IPR₂^π_giant,PR₂_giant,frac_2core,n_core,m_core,λ₂_core,λ₃_core,(λ₃−λ₂)_core,φ_periph_core,φ_mod_core,φ*_core,ρ*_core,ρ₂_core,logΔ_core,IPR₂_core,IPR₂^π_core,PR₂_core
pl_dmin2,2.5,2,,30000,60,12405,pl_dmin2_g2.5_n30000_d2_r60,30000,58388,3.892533333333333,50,2,1,0,15677,30000,58388,0.04885032387677368,0.05006771306998692,0.0012173891932132364,0.125,0.374235629841011,0.125,0.00013701445502500514,0.07373090361033088,1.096571888041837,0.13990728495476493,0.1289014652444386,7.147590637065981,1.0,30000,58388,0.0488503238767668,0.05006771306998359,0.001217389193216789,0.125,0.374235629841011,0.125,0.00013701445502500514,0.07373090361033088,1.096571888041837,0.1399072849547498,0.1289014652444249,7.147590637066754,1.0,30000,58388,0.048850323876768575,0.050067713069981146,0.0012173891932125702,0.125,0.374235629841011,0.125,0.00013701445502500514,0.07373090361033088,1.096571888041837,0.13990728495475852,0.12890146524443272,7.147590637066308
pl_dmin2,2.5,2,,30000,61,12406,pl_dmin2_g2.5_n30000_d2_r61,30000,58783,3.9188666666666667,50,1,1,2,15576,30000,58783,0.055855435037013734,0.058053705499356845,0.0021982704623431104,0.14285714285714285,0.3714962003239068,0.14285714285714285,0.00011908204753074869,0.08420801932531514,0.9556935062484203,0.14453591833914353,0.1299824985117089,6.918695446024491,1.0,30000,58783,0.055855435037024614,0.05805370549935618,0.002198270462331564,0.14285714285714285,0.3714962003239068,0.14285714285714285,0.00011908204753074869,0.08420801932531514,0.9556935062484203,0.14453591833914176,0.12998249851170815,6.918695446024576,0.9999333333333333,29998,58781,0.05585543635373558,0.05805370759263151,0.0021982712388959325,0.14285714285714285,0.3714962003239068,0.14285714285714285,0.00011908609924975757,0.08421088446947143,0.9556935062484203,0.14453592801899057,0.12998257561781706,6.918694982666248
pl_dmin2,2.5,2,,30000,62,12407,pl_dmin2_g2.5_n30000_d2_r62,30000,58809,3.9206,50,1,1,4,15559,30000,58809,0.0503340518979245,0.06315819776534637,0.012824145867421866,0.14285714285714285,0.3769736396286508,0.14285714285714285,0.00011902940026186468,0.07326259586117771,0.9703301336671573,0.1369434915412603,0.1258067408290614,7.302282048933343,1.0,30000,58809,0.050334051897926724,0.0631581977653426,0.01282414586741587,0.14285714285714285,0.3769736396286508,0.14285714285714285,0.00011902940026186468,0.07326259586117771,0.9703301336671573,0.1369434915412602,0.1258067408290611,7.302282048933347,0.9997333333333334,29992,58801,0.05033405464122698,0.0631582019677297,0.012824147326502722,0.14285714285714285,0.3770758489798685,0.14285714285714285,0.0001190455944626792,0.07321304059454771,0.9706012282130397,0.1369435097411044,0.12580683033247203,7.302281078457304
pl_dmin2,2.5,2,,30000,63,12408,pl_dmin2_g2.5_n30000_d2_r63,30000,59554,3.970266666666667,50,2,1,0,15552,30000,59554,0.04633490353738101,0.05067956330433199,0.004344659766950976,0.14285714285714285,0.3875619315240701,0.14285714285714285,0.00011754038351747993,0.06497464486012694,0.9980305293841198,0.13366113508659172,0.12117551373216598,7.481606372354648,1.0,30000,59554,0.04633490353738323,0.05067956330434398,0.004344659766960746,0.14285714285714285,0.3875619315240701,0.14285714285714285,0.00011754038351747993,0.06497464486012694,0.9980305293841198,0.13366113508659086,0.12117551373216488,7.481606372354696,1.0,30000,59554,0.04633490353738878,0.05067956330434242,0.00434465976695364,0.14285714285714285,0.3875619315240701,0.14285714285714285,0.00011754038351747993,0.06497464486012694,0.9980305293841198,0.13366113508659175,0.12117551373216562,7.481606372354646
pl_dmin2,2.5,2,,30000,64,12409,pl_dmin2_g2.5_n30000_d2_r64,30000,59158,3.9438666666666666,50,1,1,2,15411,30000,59158,0.04605681799818684,0.06549770603795557,0.019440888039768733,0.1111111111111111,0.38900022266755735,0.1111111111111111,0.0001521349606139491,0.0638375198620643,1.2530492143825382,0.1435601239572239,0.13688742922871938,6.965722600643383,1.0,30000,59158,0.046056817998184174,0.06549770603794669,0.019440888039762516,0.1111111111111111,0.38900022266755735,0.1111111111111111,0.0001521349606139491,0.0638375198620643,1.2530492143825382,0.14356012395722376,0.13688742922871916,6.96572260064339,0.9999333333333333,29998,59156,0.04605681844115228,0.06549770749181905,0.019440889050666765,0.1111111111111111,0.3890579763937347,0.1111111111111111,0.00015214010413144906,0.06382277368314287,1.253197670439818,0.14356012900424425,0.13688746908265112,6.965722355755446
pl_dmin2,2.5,2,,30000,65,12410,pl_dmin2_g2.5_n30000_d2_r65,30000,59649,3.9766,50,1,1,1,15496,30000,59649,0.05159487752824532,0.05588536890885831,0.004290491380612993,0.14285714285714285,0.3763832658569501,0.14285714285714285,0.00011735318278596456,0.07575986185853913,0.9687628183926699,0.1416288779856478,0.12995527068950385,7.060706928013203,1.0,30000,59649,0.05159487752825109,0.05588536890886209,0.0042904913806109946,0.14285714285714285,0.3763832658569501,0.14285714285714285,0.00011735318278596456,0.07575986185853913,0.9687628183926699,0.14162887798564663,0.12995527068950258,7.060706928013261,0.9999666666666667,29999,59648,0.051594877851978804,0.055885369380490824,0.004290491528512019,0.14285714285714285,0.3763832658569501,0.14285714285714285,0.00011735515021459227,0.07576113197424893,0.9687628183926699,0.14162887867872526,0.1299552977423464,7.060706893460809
pl_dmin2,2.5,2,,30000,66,12411,pl_dmin2_g2.5_n30000_d2_r66,30000,58283,3.8855333333333335,50,1,1,1,15654,30000,58283,0.042807370993288574,0.04634629239872168,0.003538921405433104,0.1111111111111111,0.37786795692211644,0.1111111111111111,0.00015441895578470566,0.06287425149700598,1.2240141126352566,0.1380041236003971,0.13227472736180146,7.246160287902604,1.0,30000,58283,0.0428073709932939,0.04634629239872079,0.003538921405426887,0.1111111111111111,0.37786795692211644,0.1111111111111111,0.00015441895578470566,0.06287425149700598,1.2240141126352566,0.13800412360039752,0.13227472736180163,7.246160287902582,0.9999666666666667,29999,58282,0.04280737125280876,0.04634629253079314,0.003538921277984386,0.1111111111111111,0.37786795692211644,0.1111111111111111,0.00015442160529837687,0.06287533029065577,1.2240141126352566,0.13800412391063652,0.1322747344581375,7.246160271612913
pl_dmin2,2.5,2,,30000,67,12412,pl_dmin2_g2.5_n30000_d2_r67,30000,58626,3.9084,50,1,1,2,15558,30000,58626,0.04484435801775888,0.051044499127850695,0.006200141110091817,0.125,0.37685833398883034,0.125,0.0001364582267253437,0.06515880326135162,1.1035556076128354,0.13846094393741454,0.13159104863938195,7.222253233027272,1.0,30000,58626,0.04484435801776865,0.051044499127873344,0.0062001411101046955,0.125,0.37685833398883034,0.125,0.0001364582267253437,0.06515880326135162,1.1035556076128354,0.13846094393741454,0.13159104863938198,7.222253233027272,0.9999333333333333,29998,58624,0.044844358426731734,0.05104449942761913,0.006200141000887394,0.125,0.3768480654293803,0.125,0.00013646288209606986,0.06516102620087336,1.1035283594444278,0.13846094331801717,0.13159107247376053,7.222253265335622
pl_dmin2,2.5,2,,30000,68,12413,pl_dmin2_g2.5_n30000_d2_r68,30000,58910,3.9273333333333333,50,2,1,0,15744,30000,58910,0.04393284080564652,0.044998620553125424,0.001065779747478901,0.1111111111111111,0.3794288519761067,0.1111111111111111,0.00015277542013240536,0.06354608725173994,1.2281363992896799,0.14008012731924957,0.134214606593049,7.138771352776903,1.0,30000,58910,0.043932840805652296,0.044998620553130086,0.0010657797474777908,0.1111111111111111,0.3794288519761067,0.1111111111111111,0.00015277542013240536,0.06354608725173994,1.2281363992896799,0.1400801273192545,0.1342146065930539,7.138771352776651,1.0,30000,58910,0.04393284080564297,0.0449986205531232,0.0010657797474802333,0.1111111111111111,0.3794288519761067,0.1111111111111111,0.00015277542013240536,0.06354608725173994,1.2281363992896799,0.14008012731925173,0.13421460659305087,7.138771352776792
pl_dmin2,2.5,2,,30000,69,12414,pl_dmin2_g2.5_n30000_d2_r69,30000,58830,3.922,50,2,1,0,15481,30000,58830,0.058161037683867045,0.059105514638761125,0.0009444769548940801,0.125,0.3672409078479628,0.125,0.000135985041645419,0.08804181540030596,1.0777043200536922,0.1617081809616526,0.15120038915430148,6.183979029713652,1.0,30000,58830,0.058161037683861716,0.05910551463875602,0.0009444769548943022,0.125,0.3672409078479628,0.125,0.000135985041645419,0.08804181540030596,1.0777043200536922,0.16170818096163966,0.15120038915428788,6.183979029714146,1.0,30000,58830,0.0581610376838575,0.05910551463876068,0.000944476954903184,0.125,0.3672409078479628,0.125,0.000135985041645419,0.08804181540030596,1.0777043200536922,0.16170818096165113,0.15120038915430004,6.183979029713708
pl_dmin2,2.5,2,,30000,71,12416,pl_dmin2_g2.5_n30000_d2_r71,30000,58946,3.9297333333333335,50,1,1,1,15466,30000,58946,0.046372208006123516,0.04990861082169773,0.0035364028155742133,0.125,0.3851413543721236,0.125,0.00013571743629762833,0.0661198384962508,1.125296683814176,0.13896274782553544,0.13018259255076264,7.196173187763077,1.0,30000,58946,0.04637220800611952,0.04990861082169329,0.0035364028155737692,0.125,0.3851413543721236,0.125,0.00013571743629762833,0.0661198384962508,1.125296683814176,0.1389627478255355,0.13018259255076234,7.196173187763074,0.9999666666666667,29999,58945,0.04637220836682321,0.04990861106690514,0.003536402700081931,0.125,0.3851413543721236,0.125,0.00013571973873950294,0.06612096021715158,1.125296683814176,0.13896274887647256,0.13018261105478562,7.1961731333403955
pl_dmin2,2.5,2,,30000,70,12415,pl_dmin2_g2.5_n30000_d2_r70,30000,58680,3.912,50,1,1,1,15575,30000,58680,0.0407520332403859,0.06092510084904168,0.02017306760865578,0.125,0.38867732927138865,0.125,0.000136332651670075,0.05731083844580777,1.1344357743666136,0.13231078365601345,0.12619718251363313,7.557962944273973,1.0,30000,58680,0.04075203324039456,0.06092510084904745,0.020173067608652895,0.125,0.38867732927138865,0.125,0.000136332651670075,0.05731083844580777,1.1344357743666136,0.13231078365601354,0.12619718251363354,7.557962944273967,0.9999666666666667,29999,58679,0.04075203342437028,0.06092510191734646,0.020173068492976176,0.125,0.38867732927138865,0.125,0.0001363349750336577,0.05731181512977385,1.1344357743666136,0.13231078322069073,0.12619717692293905,7.557962969140827
pl_dmin2,2.5,2,,30000,72,12417,pl_dmin2_g2.5_n30000_d2_r72,30000,58239,3.8826,50,1,1,1,15617,30000,58239,0.05184590807197109,0.05690572102152269,0.005059812949551601,0.13043478260869565,0.3697283311772316,0.13043478260869565,0.00019746218169954842,0.07843541269595976,1.0418951441693851,0.1226215296622681,0.11620835556363214,8.155174729545967,1.0,30000,58239,0.051845908071962654,0.056905721021527134,0.0050598129495644795,0.13043478260869565,0.3697283311772316,0.13043478260869565,0.00019746218169954842,0.07843541269595976,1.0418951441693851,0.12262152966226793,0.11620835556363264,8.155174729545978,0.9999666666666667,29999,58238,0.05184590842256109,0.05690572144501549,0.005059813022454396,0.13043478260869565,0.3697283311772316,0.13043478260869565,0.0001974655723067413,0.0784024176654418,1.0418951441693851,0.12262152988191029,0.11620834781129259,8.155174714938251
pl_dmin2,2.5,2,,30000,73,12418,pl_dmin2_g2.5_n30000_d2_r73,30000,58354,3.8902666666666668,50,2,1,0,15561,30000,58354,0.046171745833019084,0.052267713440488084,0.0060959676074689995,0.1111111111111111,0.3741137426459496,0.1111111111111111,0.00015423107242005688,0.06803303972306954,1.2140291742538558,0.14314197041086862,0.135541137013205,6.986071220967844,1.0,30000,58354,0.046171745833023525,0.05226771344047609,0.006095967607452568,0.1111111111111111,0.3741137426459496,0.1111111111111111,0.00015423107242005688,0.06803303972306954,1.2140291742538558,0.14314197041086887,0.13554113701320464,6.986071220967832,1.0,30000,58354,0.04617174583301287,0.0522677134404681,0.006095967607455233,0.1111111111111111,0.3741137426459496,0.1111111111111111,0.00015423107242005688,0.06803303972306954,1.2140291742538558,0.14314197041086862,0.13554113701320425,6.986071220967844
pl_dmin2,2.5,2,,30000,74,12419,pl_dmin2_g2.5_n30000_d2_r74,30000,58710,3.914,50,1,1,1,15644,30000,58710,0.0540375990892894,0.06043191215087362,0.0063943130615842225,0.15789473684210525,0.373464241643865,0.15789473684210525,0.00016181229773462783,0.08052290921478454,0.8608936729351938,0.12607185176550512,0.11600960538963487,7.931984705515469,1.0,30000,58710,0.054037599089282295,0.06043191215086563,0.006394313061583334,0.15789473684210525,0.373464241643865,0.15789473684210525,0.00016181229773462783,0.08052290921478454,0.8608936729351938,0.12607185176550512,0.11600960538963516,7.931984705515469,0.9999666666666667,29999,58709,0.05403759942907227,0.06043191237115786,0.006394312942085589,0.15789473684210525,0.3734306256036055,0.15789473684210525,0.0001618150539099627,0.08052428077466828,0.8608036574811954,0.12607185185887682,0.11600961566266331,7.93198469964086
pl_dmin2,2.5,2,,30000,75,12420,pl_dmin2_g2.5_n30000_d2_r75,30000,58333,3.8888666666666665,50,2,1,0,15476,30000,58333,0.053968685850027676,0.05707157216766534,0.0031028863176376653,0.125,0.36853637160385627,0.125,0.0001371436408208047,0.08499477139869371,1.0812256712307629,0.152657802014367,0.14261201013904817,6.550598703798235,1.0,30000,58333,0.05396868585001635,0.057071572167671336,0.003102886317654985,0.125,0.36853637160385627,0.125,0.0001371436408208047,0.08499477139869371,1.0812256712307629,0.15265780201436827,0.14261201013904942,6.5505987037981805,1.0,30000,58333,0.05396868585002457,0.057071572167683104,0.0031028863176585375,0.125,0.36853637160385627,0.125,0.0001371436408208047,0.08499477139869371,1.0812256712307629,0.15265780201436852,0.1426120101390499,6.55059870379817
pl_dmin2,2.5,2,,30000,76,12421,pl_dmin2_g2.5_n30000_d2_r76,30000,58986,3.9324,50,1,1,4,15612,30000,58986,0.04221399475074428,0.04965125936685921,0.007437264616114936,0.1111111111111111,0.38341804320203304,0.1111111111111111,0.00015257857796765334,0.061455260570304815,1.2385951888964573,0.13630231457700745,0.1299629151252416,7.336632566389946,1.0,30000,58986,0.04221399475072962,0.04965125936686077,0.007437264616131145,0.1111111111111111,0.38341804320203304,0.1111111111111111,0.00015257857796765334,0.061455260570304815,1.2385951888964573,0.13630231457700764,0.12996291512524205,7.3366325663899365,0.9998666666666667,29996,58982,0.042213995535915316,0.04965126120728636,0.0074372656713710406,0.1111111111111111,0.38332009531374106,0.1111111111111111,0.00015258892543487844,0.06141704248753857,1.2383396964828037,0.13630231509532048,0.12996295337097735,7.336632538491138
pl_dmin2,2.5,2,,30000,78,12423,pl_dmin2_g2.5_n30000_d2_r78,30000,58883,3.9255333333333335,50,1,1,1,15715,30000,58883,0.02050180373873678,0.04161768866421878,0.021115884925481998,0.07142857142857142,0.40417586148361906,0.07142857142857142,0.00023775962501910568,0.026399809792299986,1.7331521345804344,0.09602284129537957,0.09416560660095627,10.414188817053033,1.0,30000,58883,0.020501803738731894,0.041617688664224106,0.021115884925492212,0.07142857142857142,0.40417586148361906,0.07142857142857142,0.00023775962501910568,0.026399809792299986,1.7331521345804344,0.09602284129537904,0.09416560660095398,10.41418881705309,0.9999666666666667,29999,58882,0.02050180386865641,0.04161768883780903,0.02111588496915262,0.07142857142857142,0.40417586148361906,0.07142857142857142,0.00023776366291905845,0.026400258143405454,1.7331521345804344,0.0960228410907632,0.09416560294586243,10.414188839244767
pl_dmin2,2.5,2,,30000,79,12424,pl_dmin2_g2.5_n30000_d2_r79,29999,58608,3.907330244341478,50,1,1,1,15643,29999,58608,0.035928280547611546,0.042000282365749264,0.006072001818137718,0.1111111111111111,0.39206793399594714,0.1111111111111111,0.00015356265356265356,0.051161957411957414,1.260904424139729,0.12081106237821419,0.11353893917182815,8.277387685486735,1.0,29999,58608,0.035928280547622204,0.04200028236574549,0.006072001818123285,0.1111111111111111,0.39206793399594714,0.1111111111111111,0.00015356265356265356,0.051161957411957414,1.260904424139729,0.12081106237821418,0.11353893917182799,8.277387685486737,0.9999666655555185,29998,58607,0.035928280782115074,0.04200028269299749,0.006072001910882419,0.1111111111111111,0.39206793399594714,0.1111111111111111,0.0001535652737727575,0.051162830378623715,1.260904424139729,0.12081106248907342,0.11353896007920396,8.2773876778912
pl_dmin2,2.5,2,,30000,77,12422,pl_dmin2_g2.5_n30000_d2_r77,30000,58319,3.8879333333333332,50,1,1,1,15694,30000,58319,0.05464344532087817,0.06849259634841931,0.01384915102754114,0.15789473684210525,0.3746937845382556,0.15789473684210525,0.00016289716901867317,0.08161148167835525,0.8641805293433362,0.13593256486152838,0.12222129370867675,7.356588916119391,1.0,30000,58319,0.05464344532087817,0.06849259634841864,0.013849151027540474,0.15789473684210525,0.3746937845382556,0.15789473684210525,0.00016289716901867317,0.08161148167835525,0.8641805293433362,0.13593256486152838,0.12222129370867717,7.356588916119391,0.9999666666666667,29999,58318,0.0546434457081153,0.06849259700533694,0.01384915129722164,0.15789473684210525,0.37465815861440294,0.15789473684210525,0.0001628999622757982,0.08161288110017491,0.8640854447193353,0.13593256540649123,0.12222131673041242,7.356588886626329
pl_dmin2,2.5,2,,30000,80,12425,pl_dmin2_g2.5_n30000_d2_r80,30000,58871,3.924733333333333,50,1,1,1,15556,30000,58871,0.03307109705596467,0.03708210493611119,0.004011007880146522,0.10344827586206896,0.4024547803617571,0.10344827586206896,0.00024630123490343295,0.04362929116203224,1.358511005956145,0.11523338760658874,0.11035999515913243,8.678040460062137,1.0,30000,58871,0.03307109705595579,0.03708210493611208,0.004011007880156292,0.10344827586206896,0.4024547803617571,0.10344827586206896,0.00024630123490343295,0.04362929116203224,1.358511005956145,0.11523338760658874,0.11035999515913227,8.678040460062137,0.9999333333333333,29998,58869,0.033071097490790846,0.037082104972938845,0.004011007482147999,0.10344827586206896,0.4024547803617571,0.10344827586206896,0.0002463096026771306,0.04363077341215241,1.358511005956145,0.11523338814077287,0.11036001237203073,8.678040419833593
pl_dmin2,2.5,2,,30000,82,12427,pl_dmin2_g2.5_n30000_d2_r82,30000,58858,3.9238666666666666,50,1,1,1,15532,30000,58858,0.043100323964591736,0.04825498280129392,0.005154658836702186,0.14285714285714285,0.38346727898966704,0.14285714285714285,0.00029732576710047914,0.06275272690203541,0.987409165179511,0.08593390558430011,0.08948467936364128,11.636850358430552,1.0,30000,58858,0.04310032396460173,0.04825498280129503,0.005154658836693304,0.14285714285714285,0.38346727898966704,0.14285714285714285,0.00011893030684019164,0.06275272690203541,0.987409165179511,0.0859339055843,0.08948467936364118,11.636850358430568,0.9999666666666667,29999,58857,0.04310032431586852,0.04825498315079546,0.0051546588349269395,0.14285714285714285,0.38346727898966704,0.14285714285714285,0.00029733081876412323,0.0627537930917308,0.987409165179511,0.08593390532553387,0.08948469692530205,11.636850393471716
pl_dmin2,2.5,2,,30000,81,12426,pl_dmin2_g2.5_n30000_d2_r81,30000,58480,3.8986666666666667,50,1,1,1,15683,30000,58480,0.057093038004414565,0.05990453922963268,0.002811501225218116,0.125,0.3632575968001778,0.125,0.00013679890560875513,0.09017612859097127,1.0667984783504072,0.15903881380327728,0.14647079929944637,6.287773255382475,1.0,30000,58480,0.05709303800441479,0.05990453922963157,0.0028115012252167837,0.125,0.3632575968001778,0.125,0.00013679890560875513,0.09017612859097127,1.0667984783504072,0.15903881380327722,0.14647079929944687,6.287773255382477,0.9999666666666667,29999,58479,0.05709303825207046,0.05990453933946771,0.00281150108739725,0.125,0.3632222222222222,0.125,0.00013680124489132852,0.09017767061680261,1.0667010920856899,0.15903881348468826,0.14647080216945746,6.287773267978239
pl_dmin2,2.5,2,,30000,83,12428,pl_dmin2_g2.5_n30000_d2_r83,30000,58675,3.9116666666666666,50,1,1,1,15648,30000,58675,0.05700497288247397,0.058326735840124044,0.0013217629576500745,0.13513513513513514,0.3581166164796058,0.13513513513513514,0.00031529612270984235,0.09297827013208351,0.9745833989419537,0.14614385572181374,0.13074881726444634,6.842572991255341,1.0,30000,58675,0.057004972882485294,0.058326735840146915,0.0013217629576616208,0.13513513513513514,0.3581166164796058,0.13513513513513514,0.00031529612270984235,0.09297827013208351,0.9745833989419537,0.1461438557218149,0.13074881726444704,6.842572991255286,0.9999666666666667,29999,58674,0.05700497367517632,0.058326738091830865,0.0013217644166545472,0.13513513513513514,0.3581868943997372,0.13513513513513514,0.0003153014964038586,0.09297985479087842,0.9747796228031789,0.1461438502169515,0.13074880992824217,6.842573248997432
pl_dmin2,2.5,2,,30000,84,12429,pl_dmin2_g2.5_n30000_d2_r84,30000,58474,3.8982666666666668,50,1,1,1,15656,30000,58474,0.03543413438147658,0.050330392321926265,0.014896257940449686,0.11764705882352941,0.3874916959286324,0.11764705882352941,0.0002907275028217669,0.05091151622943531,1.192005303216319,0.10554254311246346,0.09801766335751498,9.474852230293763,1.0,30000,58474,0.03543413438148946,0.05033039232193337,0.014896257940443913,0.11764705882352941,0.3874916959286324,0.11764705882352941,0.0002907275028217669,0.05091151622943531,1.192005303216319,0.10554254311246325,0.09801766335751444,9.47485223029378,0.9999666666666667,29999,58473,0.0354341346977316,0.05033039264905059,0.014896257951318992,0.11764705882352941,0.3874916959286324,0.11764705882352941,0.0002907324748174371,0.050912386913618254,1.192005303216319,0.1055425438839494,0.09801768221877707,9.47485216103529
pl_dmin2,2.5,2,,30000,85,12430,pl_dmin2_g2.5_n30000_d2_r85,30000,59123,3.9415333333333336,50,1,1,1,15533,30000,59123,0.057462264416090925,0.06063215287107959,0.0031698884549886674,0.16666666666666666,0.3679264349232013,0.16666666666666666,0.00010148334827393739,0.08681900444835343,0.7918872033311647,0.13363427352219215,0.11939085296055149,7.483110235443707,1.0,30000,59123,0.057462264416097586,0.060632152871084255,0.003169888454986669,0.16666666666666666,0.3679264349232013,0.16666666666666666,0.00010148334827393739,0.08681900444835343,0.7918872033311647,0.13363427352219198,0.11939085296055131,7.483110235443716,0.9999666666666667,29999,59122,0.057462264585710576,0.060632153187821114,0.0031698886021105377,0.16666666666666666,0.3678944974988631,0.16666666666666666,0.00010148506478129969,0.08682047292040188,0.7918003957317854,0.13363427197145317,0.11939085980099126,7.483110322280344
pl_dmin2,2.5,2,,30000,86,12431,pl_dmin2_g2.5_n30000_d2_r86,30000,58608,3.9072,50,1,1,2,15745,30000,58608,0.049511323700424326,0.055096349950103374,0.005585026249679048,0.125,0.37783637499132605,0.125,0.0001365001365001365,0.06940178815178816,1.106147494208535,0.14421325057315967,0.1341988886867817,6.93417557697098,1.0,30000,58608,0.04951132370043254,0.0550963499501258,0.005585026249693259,0.125,0.37783637499132605,0.125,0.0001365001365001365,0.06940178815178816,1.106147494208535,0.14421325057315987,0.13419888868678181,6.93417557697097,0.9999333333333333,29998,58606,0.049511324543928925,0.05509635039121852,0.005585025847289593,0.125,0.37783637499132605,0.125,0.0001365047947309149,0.06940415657099956,1.106147494208535,0.14421325387692666,0.13419894184377537,6.934175418116647
pl_dmin2,2.5,2,,30000,88,12433,pl_dmin2_g2.5_n30000_d2_r88,30000,58887,3.9258,49,1,1,1,15680,30000,58887,0.04613166746080677,0.055113495520015876,0.008981828059209107,0.1111111111111111,0.38489283484774917,0.1111111111111111,0.0001528350909368791,0.06784179869920356,1.242434242850217,0.1437797991031685,0.1359855399940005,6.955079964205924,1.0,30000,58887,0.046131667460812986,0.0551134955200161,0.008981828059203112,0.1111111111111111,0.38489283484774917,0.1111111111111111,0.0001528350909368791,0.06784179869920356,1.242434242850217,0.1437797991031685,0.13598553999400045,6.955079964205924,0.9999666666666667,29999,58886,0.0461316677892607,0.05511349586482961,0.00898182807556891,0.1111111111111111,0.38489283484774917,0.1111111111111111,0.00015283768637706756,0.06771558604761743,1.242434242850217,0.14377979997359946,0.13598554870012336,6.955079922100447
pl_dmin2,2.5,2,,30000,87,12432,pl_dmin2_g2.5_n30000_d2_r87,30000,58840,3.9226666666666667,50,1,1,2,15488,30000,58840,0.04914840118712416,0.05552302156867239,0.006374620381548235,0.14285714285714285,0.37659837756084147,0.14285714285714285,0.00017845003399048266,0.07372535690006798,0.9693341781638509,0.09476967168615288,0.09297605215061246,10.55189895889566,1.0,30000,58840,0.049148401187103286,0.055523021568657294,0.006374620381554008,0.14285714285714285,0.37659837756084147,0.14285714285714285,0.00017845003399048266,0.07372535690006798,0.9693341781638509,0.0947696716861529,0.09297605215061204,10.551898958895658,0.9999333333333333,29998,58838,0.04914840250322117,0.05552303383828394,0.006374631335062775,0.14285714285714285,0.37659837756084147,0.14285714285714285,0.00017845609979944934,0.07372786294571536,0.9693341781638509,0.09476967513698978,0.09297607237768282,10.551898574670618
pl_dmin2,2.5,2,,30000,89,12434,pl_dmin2_g2.5_n30000_d2_r89,30000,58431,3.8954,50,1,1,1,15653,30000,58431,0.04490542526837782,0.04513767325860307,0.00023224799022525389,0.1111111111111111,0.37429521468844873,0.1111111111111111,0.00015402782769420343,0.07087847204394927,1.2145141284871723,0.14033025597889068,0.1334452539452264,7.1260470026536975,1.0,30000,58431,0.044905425268370935,0.045137673258592415,0.00023224799022147913,0.1111111111111111,0.37429521468844873,0.1111111111111111,0.00015402782769420343,0.07087847204394927,1.2145141284871723,0.14033025597832063,0.13344525394465062,7.126047002682644,0.9999666666666667,29999,58430,0.04490542555596888,0.04513767365158361,0.0002322480956147288,0.1111111111111111,0.37429521468844873,0.1111111111111111,0.000154030463802841,0.070879685093274,1.2145141284871723,0.14033021432889586,0.13344523873260267,7.126049117663798
pl_dmin2,2.5,2,,30000,90,12435,pl_dmin2_g2.5_n30000_d2_r90,30000,58816,3.9210666666666665,50,1,1,2,15452,30000,58816,0.04416922327650208,0.06431334915146758,0.0201441258749655,0.13043478260869565,0.3745167774856966,0.13043478260869565,0.00019552502720348206,0.06426822633297062,1.0547632499274848,0.13008312478262574,0.12122411830099857,7.6873922091819455,1.0,30000,58816,0.04416922327650341,0.0643133491514647,0.020144125874961283,0.13043478260869565,0.3745167774856966,0.13043478260869565,0.00019552502720348206,0.06426822633297062,1.0547632499274848,0.1300831247826255,0.1212241183009974,7.687392209181961,0.9999333333333333,29998,58814,0.04416922397561973,0.06431334967160529,0.02014412569598556,0.13043478260869565,0.3745167774856966,0.13043478260869565,0.0001955316761315333,0.06427041180671268,1.0547632499274848,0.13008312709367845,0.12122414014576281,7.68739207260798
pl_dmin2,2.5,2,,30000,91,12436,pl_dmin2_g2.5_n30000_d2_r91,30000,58421,3.8947333333333334,50,1,1,2,15666,30000,58421,0.048245547252742105,0.04864208645081303,0.0003965391980709221,0.125,0.37437906667599524,0.125,0.00013693706030365793,0.07318430016603619,1.0969550940820252,0.14276493588011427,0.13360175087283846,7.004521059987321,1.0,30000,58421,0.048245547252744325,0.04864208645081525,0.0003965391980709221,0.125,0.37437906667599524,0.125,0.00013693706030365793,0.07318430016603619,1.0969550940820252,0.14276493588011366,0.1336017508728378,7.0045210599873515,0.9999333333333333,29998,58419,0.04824554798423897,0.048642087337616546,0.0003965393533775785,0.125,0.3744228347558416,0.125,0.00013694174840377275,0.0731868056625413,1.0970719957079758,0.1427649247631918,0.13360173937051023,7.004521605420436
